(8361, 13)
(8364, 13)
(8369, 13)
(8370, 13)
(8373, 13)
(8379, 13)
(8381, 13)
(8384, 13)
(8389, 13)
(8395, 13)
(8397, 13)
(8400, 13)
(8405, 13)
(8406, 13)
(8412, 13)
(8414, 13)
(8417, 13)
(8422, 13)
(8423, 13)
(8429, 13)
(8431, 13)
(8434, 13)
(8439, 13)
(8440, 13)
(8446, 13)
(8448, 13)
(8451, 13)
(8456, 13)
(8457, 13)
(8463, 13)
(8465, 13)
(8468, 13)
(8473, 13)
(8475, 13)
(8481, 13)
(8483, 13)
(8486, 13)
(8491, 13)
(8493, 13)
(8499, 13)
(8501, 13)
(8504, 13)
(8509, 13)
(8511, 13)
(8517, 13)
(8519, 13)
(8522, 13)
(8527, 13)
(8529, 13)
(8535, 13)
(8537, 13)
(8540, 13)
(8545, 13)
(8550, 13)
(8552, 13)
(8555, 13)
(8560, 13)
(8567, 13)
(8569, 13)
(8572, 13)
(8577, 13)
(8584, 13)
(8586, 13)
(8589, 13)
(8594, 13)
(8601, 13)
(8603, 13)
(8606, 13)
(8611, 13)
(8618, 13)
(8620, 13)
(8623, 13)
(8628, 13)
(8636, 13)
(8638, 13)
(8641, 13)
(8646, 13)
(8648, 13)
(8654, 13)
(8656, 13)
(8659, 13)
(8664, 13)
(8666, 13)
(8672, 13)
(8674, 13)
(8677, 13)
(8682, 13)
(8684, 13)
(8690, 13)
(8692, 13)
(8695, 13)
(8700, 13)
(8702, 13)
(8708, 13)
(8710, 13)
(8713, 13)
(8718, 13)
(8722, 13)
(8724, 13)
(8727, 13)
(8732, 13)
(8736, 13)
(8738, 13)
(8741, 13)
(8746, 13)
(8750, 13)
(8752, 13)
(8755, 13)
(8760, 13)
(8764, 13)
(8766, 13)
(8769, 13)
(8774, 13)
(8778, 13)
(8780, 13)
(8783, 13)
(8788, 13)
(8792, 13)
(8794, 13)
(8797, 13)
(8802, 13)
(8806, 13)
(8808, 13)
(8811, 13)
(8816, 13)
(8820, 13)
(8822, 13)
(8825, 13)
(8830, 13)
(8834, 13)
(8836, 13)
(8839, 13)
(8844, 13)
(8848, 13)
(8850, 13)
(8853, 13)
(8858, 13)
(8862, 13)
(8864, 13)
(8867, 13)
(8872, 13)
(8876, 13)
(8878, 13)
(8881, 13)
(8886, 13)
(8890, 13)
(8892, 13)
(8895, 13)
(8900, 13)
(8904, 13)
(8906, 13)
(8909, 13)
(8914, 13)
(8918, 13)
(8920, 13)
(8923, 13)
(8928, 13)
(8932, 13)
(8934, 13)
(8937, 13)
(8942, 13)
(8946, 13)
(8948, 13)
(8951, 13)
(8956, 13)
(8960, 13)
(8962, 13)
(8965, 13)
(8970, 13)
(8974, 13)
(8976, 13)
(8979, 13)
(8984, 13)
(8988, 13)
(8990, 13)
(8993, 13)
(8998, 13)
(9002, 13)
(9004, 13)
(9007, 13)
(9012, 13)
(9016, 13)
(9018, 13)
(9021, 13)
(9026, 13)
(9030, 13)
(9032, 13)
(9035, 13)
(9040, 13)
(9044, 13)
(9046, 13)
(9049, 13)
(9054, 13)
(9058, 13)
(9060, 13)
(9063, 13)
(9068, 13)
(9072, 13)
(9074, 13)
(9077, 13)
(9082, 13)
(9086, 13)
(9088, 13)
(9091, 13)
(9096, 13)
(9100, 13)
(9102, 13)
(9105, 13)
(9110, 13)
(9114, 13)
(9116, 13)
(9119, 13)
(9124, 13)
(9142, 13)
(9144, 13)
(9147, 13)
(9152, 13)
(9285, 13)
(9345, 2)
(9346, 3)
(9347, 15)
(9348, 16)
(9349, 2)
(9350, 16)
(9351, 15)
(9352, 3)
(9355, 14)
(9356, 14)
(9359, 18)
(9360, 18)
(9361, 18)
(9362, 18)
(9363, 18)
(9364, 18)
(9365, 18)
(9366, 18)
(9367, 18)
(9368, 18)
(9369, 18)
(9370, 18)
(9371, 18)
(9372, 18)
(9373, 18)
(9374, 18)
(9375, 18)
(9376, 18)
(9377, 18)
(9378, 18)
(9379, 18)
(9380, 18)
(9381, 18)
(9382, 18)
(9383, 18)
(9384, 18)
(9385, 18)
(9386, 18)
(9387, 18)
(9388, 18)
(9389, 18)
(9390, 18)
(9391, 18)
(9392, 18)
(9393, 18)
(9394, 18)
(9395, 18)
(9396, 18)
(9397, 18)
(9398, 18)
(9399, 18)
(9400, 18)
(9401, 18)
(9402, 18)
(9403, 18)
(9404, 18)
(9405, 18)
(9406, 18)
(9407, 18)
(9408, 18)
(9409, 18)
(9410, 18)
(9411, 18)
(9412, 18)
(9413, 18)
(9414, 18)
(9415, 18)
(9416, 18)
(9417, 18)
(9418, 18)
(9419, 18)
(9420, 18)
(9421, 18)
(9422, 18)
(9423, 18)
(9424, 18)
(9425, 18)
(9426, 18)
(9427, 18)
(9428, 18)
(9429, 18)
(9430, 18)
(9431, 18)
(9432, 18)
(9433, 18)
(9434, 18)
(9435, 18)
(9436, 18)
(9437, 18)
(9438, 18)
(9439, 18)
(9440, 18)
(9441, 18)
(9442, 18)
(9443, 18)
(9444, 18)
(9445, 18)
(9446, 18)
(9447, 18)
(9448, 18)
(9449, 18)
(9450, 18)
(9451, 18)
(9452, 18)
(9453, 18)
(9454, 18)
(9455, 18)
(9456, 18)
(9457, 18)
(9458, 18)
(9481, 13)
(9489, 2)
(9490, 16)
(9491, 15)
(9516, 2)
(9517, 16)
(9518, 15)
(9531, 2)
(9532, 16)
(9533, 15)
(9534, 13)
(9675, 13)
(9738, 13)
(9752, 13)
(9754, 13)
(9781, 14)
(9782, 14)
(9783, 14)
(9784, 14)
(9792, 14)
(9793, 14)
(9795, 14)
(9805, 13)
(9808, 1)
(9809, 1)
(9815, 15)
(9819, 1)
(9820, 1)
(9827, 1)
(9829, 1)
(9837, 1)
(9844, 3)
(9852, 3)
(9856, 1)
(9860, 3)
(9862, 16)
(9869, 1)
(9870, 1)
(9873, 1)
(9875, 3)
(9886, 16)
(9897, 2)
(9961, 16)
(9962, 2)
(9967, 16)
(9968, 3)
(9971, 2)
(9975, 1)
(9986, 3)
(9987, 16)
(9992, 1)
(9994, 2)
(10003, 3)
(10006, 2)
(10008, 3)
(10015, 15)
(10019, 1)
(10022, 3)
(10026, 15)
(10032, 3)
(10042, 15)
(10049, 16)
(10050, 3)
(10051, 3)
(10065, 1)
(10066, 15)
(10068, 3)
(10079, 2)
(10080, 15)
(10131, 2)
(10132, 3)
(10133, 16)
(10134, 15)
(10161, 13)
(10171, 13)
(10172, 13)
(10239, 17)
(10241, 13)
(10266, 13)
(10268, 13)
(10269, 13)
(10270, 13)
(10271, 13)
(10272, 13)
(10273, 13)
(10277, 13)
(10279, 13)
(10280, 13)
(10286, 13)
(10288, 13)
(10292, 13)
(10357, 13)
(10437, 2)
(10438, 3)
(10439, 16)
(10440, 15)
(10441, 1)
(10529, 13)
(10530, 13)
(10531, 13)
(10532, 13)
(10533, 13)
(10536, 13)
(10537, 13)
(10538, 13)
(10602, 13)
(10604, 13)
(10613, 13)
(10634, 13)
(10635, 13)
(10636, 13)
(10726, 13)
(10762, 13)
(10763, 13)
(10843, 15)
(10844, 2)
(10845, 3)
(10846, 16)
(10847, 1)
(10855, 13)
(10856, 13)
(10859, 13)
(10861, 1)
(10863, 2)
(10864, 3)
(10865, 1)
(10866, 16)
(10867, 15)
(10868, 2)
(10869, 3)
(10870, 1)
(10871, 16)
(10872, 15)
(10873, 2)
(10874, 3)
(10875, 1)
(10876, 16)
(10877, 15)
(10878, 2)
(10879, 3)
(10880, 1)
(10881, 16)
(10882, 15)
(10883, 2)
(10884, 3)
(10885, 1)
(10886, 16)
(10887, 15)
(10888, 2)
(10889, 3)
(10890, 1)
(10891, 16)
(10892, 15)
(10893, 2)
(10894, 3)
(10895, 1)
(10896, 16)
(10897, 15)
(10898, 2)
(10899, 3)
(10900, 1)
(10901, 16)
(10902, 15)
(10903, 2)
(10904, 3)
(10905, 1)
(10906, 16)
(10907, 15)
(10908, 1)
(10909, 3)
(10910, 1)
(10911, 1)
(10912, 3)
(10913, 2)
(10914, 16)
(10915, 15)
(10916, 1)
(10917, 3)
(10918, 2)
(10919, 16)
(10920, 15)
(10921, 1)
(10922, 3)
(10923, 2)
(10924, 16)
(10925, 15)
(10926, 1)
(10927, 3)
(10928, 2)
(10929, 16)
(10930, 15)
(10931, 1)
(10932, 3)
(10933, 2)
(10934, 16)
(10935, 15)
(10936, 1)
(10937, 3)
(10938, 2)
(10939, 16)
(10940, 15)
(10941, 2)
(10942, 3)
(10943, 1)
(10944, 16)
(10945, 15)
(10946, 2)
(10947, 3)
(10948, 1)
(10949, 16)
(10950, 15)
(10951, 1)
(10952, 1)
(10954, 2)
(10955, 3)
(10956, 1)
(10957, 16)
(10958, 15)
(10959, 2)
(10960, 3)
(10961, 1)
(10962, 16)
(10963, 15)
(10964, 2)
(10965, 3)
(10966, 1)
(10967, 16)
(10968, 15)
(10969, 2)
(10970, 3)
(10971, 1)
(10972, 16)
(10973, 15)
(10974, 2)
(10975, 3)
(10976, 1)
(10977, 16)
(10978, 15)
(10983, 1)
(10990, 13)
(10991, 2)
(10992, 3)
(10993, 1)
(10994, 16)
(10996, 15)
(11069, 2)
(11070, 3)
(11071, 1)
(11072, 16)
(11073, 15)
(11124, 13)
(11135, 13)
(11341, 13)
(11350, 13)
(11358, 13)
(11366, 13)
(11387, 13)
(11389, 13)
(11394, 13)
(11415, 13)
(11417, 13)
(11422, 13)
(11442, 13)
(11444, 13)
(11449, 13)
(11470, 13)
(11472, 13)
(11477, 13)
(11497, 13)
(11499, 13)
(11504, 13)
(11515, 13)
(11517, 13)
(11520, 13)
(11526, 13)
(20000018, 3)
(20000019, 16)
(20000021, 3)
(11559, 13)
(11561, 13)
(11564, 13)
(11570, 13)
(11581, 13)
(11583, 13)
(11586, 13)
(11592, 13)
(20000076, 1)
(20000078, 13)
(20000079, 13)
(11603, 13)
(11605, 13)
(11608, 13)
(11614, 13)
(11623, 13)
(11635, 13)
(11637, 13)
(11642, 13)
(11651, 13)
(11663, 13)
(11665, 13)
(11670, 13)
(11679, 13)
(11691, 13)
(11693, 13)
(11698, 13)
(11707, 13)
(11719, 13)
(11721, 13)
(11726, 13)
(11737, 13)
(11739, 13)
(11742, 13)
(11748, 13)
(11759, 13)
(11761, 13)
(11764, 13)
(11770, 13)
(11781, 13)
(11783, 13)
(11786, 13)
(11792, 13)
(11800, 13)
(11804, 13)
(11815, 13)
(11817, 13)
(11822, 13)
(11830, 13)
(11834, 13)
(11845, 13)
(11847, 13)
(11852, 13)
(11860, 13)
(11864, 13)
(11875, 13)
(11877, 13)
(11882, 13)
(11889, 13)
(11893, 13)
(11904, 13)
(11906, 13)
(11911, 13)
(11918, 13)
(11922, 13)
(11933, 13)
(11935, 13)
(11940, 13)
(11951, 13)
(11953, 13)
(11956, 13)
(11962, 13)
(11973, 13)
(11975, 13)
(11978, 13)
(11984, 13)
(11995, 13)
(11997, 13)
(12000, 13)
(12006, 13)
(12014, 13)
(12022, 13)
(12030, 13)
(12038, 13)
(12046, 13)
(12054, 13)
(12058, 13)
(12069, 13)
(12071, 13)
(12076, 13)
(12084, 13)
(12088, 13)
(12099, 13)
(12101, 13)
(12106, 13)
(12114, 13)
(12118, 13)
(12129, 13)
(12131, 13)
(12136, 13)
(12143, 13)
(12147, 13)
(12158, 13)
(12160, 13)
(12165, 13)
(12172, 13)
(12176, 13)
(12187, 13)
(12189, 13)
(12194, 13)
(12215, 13)
(12217, 13)
(12220, 13)
(12226, 13)
(12247, 13)
(12249, 13)
(12252, 13)
(12258, 13)
(12279, 13)
(12281, 13)
(12284, 13)
(12290, 13)
(12311, 13)
(12313, 13)
(12316, 13)
(12322, 13)
(12343, 13)
(12345, 13)
(12348, 13)
(12354, 13)
(12362, 13)
(12366, 13)
(12377, 13)
(12379, 13)
(12384, 13)
(12392, 13)
(12396, 13)
(12407, 13)
(12409, 13)
(12414, 13)
(12422, 13)
(12426, 13)
(12437, 13)
(12439, 13)
(12444, 13)
(12451, 13)
(12455, 13)
(12466, 13)
(12468, 13)
(12473, 13)
(12481, 13)
(12485, 13)
(12496, 13)
(12498, 13)
(12503, 13)
(12510, 13)
(12514, 13)
(12525, 13)
(12527, 13)
(12532, 13)
(12540, 13)
(12548, 13)
(12556, 13)
(12564, 13)
(12572, 13)
(12580, 13)
(12588, 13)
(12596, 13)
(12604, 13)
(12612, 13)
(12620, 13)
(12628, 13)
(12636, 13)
(12644, 13)
(12652, 13)
(12660, 13)
(12715, 13)
(12720, 13)
(12725, 13)
(12730, 13)
(12735, 13)
(12740, 13)
(12745, 13)
(12750, 13)
(12755, 13)
(12760, 13)
(12761, 13)
(12766, 13)
(12771, 13)
(12776, 13)
(12781, 13)
(12786, 13)
(12791, 13)
(12796, 13)
(12797, 13)
(12802, 13)
(12807, 13)
(12812, 13)
(12817, 13)
(12822, 13)
(12827, 13)
(12832, 13)
(12837, 13)
(12842, 13)
(12850, 13)
(12854, 13)
(12858, 13)
(12862, 13)
(12867, 13)
(12872, 13)
(12877, 13)
(12882, 13)
(12883, 13)
(12888, 13)
(12893, 13)
(12898, 13)
(12903, 13)
(12904, 13)
(12909, 13)
(12914, 13)
(12919, 13)
(12924, 13)
(12929, 13)
(12934, 13)
(12939, 13)
(12949, 13)
(12950, 13)
(12951, 13)
(12952, 13)
(13008, 2)
(13013, 2)
(13018, 2)
(13022, 2)
(13025, 2)
(13028, 2)
(13030, 3)
(13035, 3)
(13040, 3)
(13044, 3)
(13047, 3)
(13050, 3)
(13052, 1)
(13057, 1)
(13062, 1)
(13066, 1)
(13069, 1)
(13072, 1)
(13074, 16)
(13079, 16)
(13084, 16)
(13088, 16)
(13091, 16)
(13094, 16)
(13096, 15)
(13101, 15)
(13106, 15)
(13110, 15)
(13113, 15)
(13116, 15)
(13118, 2)
(13123, 2)
(13128, 2)
(13133, 2)
(13138, 2)
(13143, 2)
(13148, 2)
(13153, 2)
(13154, 3)
(13159, 3)
(13164, 3)
(13169, 3)
(13174, 3)
(13179, 3)
(13184, 3)
(13189, 3)
(13190, 1)
(13195, 1)
(13200, 1)
(13205, 1)
(13210, 1)
(13215, 1)
(13220, 1)
(13225, 1)
(13226, 16)
(13231, 16)
(13236, 16)
(13241, 16)
(13246, 16)
(13251, 16)
(13256, 16)
(13261, 16)
(13262, 15)
(13267, 15)
(13272, 15)
(13277, 15)
(13282, 15)
(13287, 15)
(13292, 15)
(13297, 15)
(13298, 2)
(13303, 2)
(13308, 2)
(13313, 2)
(13318, 2)
(13323, 2)
(13328, 2)
(13333, 2)
(13334, 3)
(13339, 3)
(13344, 3)
(13349, 3)
(13354, 3)
(13359, 3)
(13364, 3)
(13369, 3)
(13370, 1)
(13375, 1)
(13380, 1)
(13385, 1)
(13390, 1)
(13395, 1)
(13400, 1)
(13405, 1)
(13406, 16)
(13411, 16)
(13416, 16)
(13421, 16)
(13426, 16)
(13431, 16)
(13436, 16)
(13441, 16)
(13442, 15)
(13447, 15)
(13452, 15)
(13457, 15)
(13462, 15)
(13467, 15)
(13472, 15)
(13477, 15)
(13478, 2)
(13483, 2)
(13487, 2)
(13491, 2)
(13498, 2)
(13501, 2)
(13504, 2)
(13506, 3)
(13511, 3)
(13515, 3)
(13519, 3)
(13526, 3)
(13529, 3)
(13532, 3)
(13534, 1)
(13539, 1)
(13543, 1)
(13547, 1)
(13554, 1)
(13557, 1)
(13560, 1)
(13562, 16)
(13567, 16)
(13571, 16)
(13575, 16)
(13582, 16)
(13585, 16)
(13588, 16)
(13590, 15)
(13595, 15)
(13599, 15)
(13603, 15)
(13610, 15)
(13613, 15)
(13616, 15)
(13618, 2)
(13623, 2)
(13628, 2)
(13633, 2)
(13638, 2)
(13643, 2)
(13648, 2)
(13653, 2)
(13658, 2)
(13663, 2)
(13664, 3)
(13669, 3)
(13674, 3)
(13679, 3)
(13684, 3)
(13689, 3)
(13694, 3)
(13699, 3)
(13704, 3)
(13709, 3)
(13710, 1)
(13715, 1)
(13720, 1)
(13725, 1)
(13730, 1)
(13735, 1)
(13740, 1)
(13745, 1)
(13750, 1)
(13755, 1)
(13756, 16)
(13761, 16)
(13766, 16)
(13771, 16)
(13776, 16)
(13781, 16)
(13786, 16)
(13791, 16)
(13796, 16)
(13801, 16)
(13802, 15)
(13807, 15)
(13812, 15)
(13817, 15)
(13822, 15)
(13827, 15)
(13832, 15)
(13837, 15)
(13842, 15)
(13847, 15)
(13848, 2)
(13853, 2)
(13858, 2)
(13863, 2)
(13868, 2)
(13873, 2)
(13878, 2)
(13883, 2)
(13888, 2)
(13893, 2)
(13894, 3)
(13899, 3)
(13904, 3)
(13909, 3)
(13914, 3)
(13919, 3)
(13924, 3)
(13929, 3)
(13934, 3)
(13939, 3)
(13940, 1)
(13945, 1)
(13950, 1)
(13955, 1)
(13960, 1)
(13965, 1)
(13970, 1)
(13975, 1)
(13980, 1)
(13985, 1)
(13986, 16)
(13991, 16)
(13996, 16)
(14001, 16)
(14006, 16)
(14011, 16)
(14016, 16)
(14021, 16)
(14026, 16)
(14031, 16)
(14032, 15)
(14037, 15)
(14042, 15)
(14047, 15)
(14052, 15)
(14057, 15)
(14062, 15)
(14067, 15)
(14072, 15)
(14077, 15)
(14078, 2)
(14083, 2)
(14088, 2)
(14093, 2)
(14098, 2)
(14103, 2)
(14108, 2)
(14113, 2)
(14118, 2)
(14123, 2)
(14124, 3)
(14129, 3)
(14134, 3)
(14139, 3)
(14144, 3)
(14149, 3)
(14154, 3)
(14159, 3)
(14164, 3)
(14169, 3)
(14170, 1)
(14175, 1)
(14180, 1)
(14185, 1)
(14190, 1)
(14195, 1)
(14200, 1)
(14205, 1)
(14210, 1)
(14215, 1)
(14216, 16)
(14221, 16)
(14226, 16)
(14231, 16)
(14236, 16)
(14241, 16)
(14246, 16)
(14251, 16)
(14256, 16)
(14261, 16)
(14262, 15)
(14267, 15)
(14272, 15)
(14277, 15)
(14282, 15)
(14287, 15)
(14292, 15)
(14297, 15)
(14302, 15)
(14307, 15)
(14308, 2)
(14313, 2)
(14318, 2)
(14323, 2)
(14328, 2)
(14333, 2)
(14338, 2)
(14343, 2)
(14348, 2)
(14353, 2)
(14354, 3)
(14359, 3)
(14364, 3)
(14369, 3)
(14374, 3)
(14379, 3)
(14384, 3)
(14389, 3)
(14394, 3)
(14399, 3)
(14400, 1)
(14405, 1)
(14410, 1)
(14415, 1)
(14420, 1)
(14425, 1)
(14430, 1)
(14435, 1)
(14440, 1)
(14445, 1)
(14446, 16)
(14451, 16)
(14456, 16)
(14461, 16)
(14466, 16)
(14471, 16)
(14476, 16)
(14481, 16)
(14486, 16)
(14491, 16)
(14492, 15)
(14497, 15)
(14502, 15)
(14507, 15)
(14512, 15)
(14517, 15)
(14522, 15)
(14527, 15)
(14532, 15)
(14537, 15)
(14538, 2)
(14543, 2)
(14551, 2)
(14554, 2)
(14557, 2)
(14559, 3)
(14564, 3)
(14572, 3)
(14577, 3)
(14579, 1)
(14584, 1)
(14589, 1)
(14593, 1)
(14596, 1)
(14599, 1)
(14601, 16)
(14606, 16)
(14614, 16)
(14619, 16)
(14621, 15)
(14626, 15)
(14634, 15)
(14637, 15)
(14640, 15)
(14642, 2)
(14647, 2)
(14652, 2)
(14657, 2)
(14662, 2)
(14667, 2)
(14672, 2)
(14677, 2)
(14678, 3)
(14683, 3)
(14688, 3)
(14693, 3)
(14698, 3)
(14703, 3)
(14708, 3)
(14713, 3)
(14714, 1)
(14719, 1)
(14724, 1)
(14729, 1)
(14734, 1)
(14739, 1)
(14744, 1)
(14749, 1)
(14750, 16)
(14755, 16)
(14760, 16)
(14765, 16)
(14770, 16)
(14775, 16)
(14780, 16)
(14785, 16)
(14786, 15)
(14791, 15)
(14796, 15)
(14801, 15)
(14806, 15)
(14811, 15)
(14816, 15)
(14821, 15)
(14822, 2)
(14827, 2)
(14832, 2)
(14837, 2)
(14842, 2)
(14847, 2)
(14852, 2)
(14857, 2)
(14858, 3)
(14863, 3)
(14868, 3)
(14873, 3)
(14878, 3)
(14883, 3)
(14888, 3)
(14893, 3)
(14894, 1)
(14899, 1)
(14904, 1)
(14909, 1)
(14914, 1)
(14919, 1)
(14924, 1)
(14929, 1)
(14930, 16)
(14935, 16)
(14940, 16)
(14945, 16)
(14950, 16)
(14955, 16)
(14960, 16)
(14965, 16)
(14966, 15)
(14971, 15)
(14976, 15)
(14981, 15)
(14986, 15)
(14991, 15)
(14996, 15)
(15001, 15)
(15002, 2)
(15007, 2)
(15012, 2)
(15017, 2)
(15022, 2)
(15027, 2)
(15032, 2)
(15037, 2)
(15038, 3)
(15043, 3)
(15048, 3)
(15053, 3)
(15058, 3)
(15063, 3)
(15068, 3)
(15073, 3)
(15074, 1)
(15079, 1)
(15084, 1)
(15089, 1)
(15094, 1)
(15099, 1)
(15104, 1)
(15109, 1)
(15110, 16)
(15115, 16)
(15120, 16)
(15125, 16)
(15130, 16)
(15135, 16)
(15140, 16)
(15145, 16)
(15146, 15)
(15151, 15)
(15156, 15)
(15161, 15)
(15166, 15)
(15171, 15)
(15176, 15)
(15181, 15)
(15182, 2)
(15187, 2)
(15192, 2)
(15197, 2)
(15202, 2)
(15207, 2)
(15212, 2)
(15217, 2)
(15218, 3)
(15223, 3)
(15228, 3)
(15233, 3)
(15238, 3)
(15243, 3)
(15248, 3)
(15253, 3)
(15254, 1)
(15259, 1)
(15264, 1)
(15269, 1)
(15274, 1)
(15279, 1)
(15284, 1)
(15289, 1)
(15290, 16)
(15295, 16)
(15300, 16)
(15305, 16)
(15310, 16)
(15315, 16)
(15320, 16)
(15325, 16)
(15326, 15)
(15331, 15)
(15336, 15)
(15341, 15)
(15346, 15)
(15351, 15)
(15356, 15)
(15361, 15)
(15362, 2)
(15367, 2)
(15372, 2)
(15377, 2)
(15382, 2)
(15387, 2)
(15392, 2)
(15397, 2)
(15398, 3)
(15403, 3)
(15408, 3)
(15413, 3)
